SiteID,BRLat,BRLong,StreamName,Program
{DDEC856F-8F1A-493F-BF01-1736E1EB82D7},43.99765605,-122.4995056,NA,AREMP
{8AC79B14-C994-4643-B2DF-E3AABAAC08BA},44.02525524,-122.4220212,NA,AREMP
{07E982BF-A010-400E-9A06-94A67DBA10A9},43.98501901,-122.4383605,NA,AREMP
{03269173-5C40-4B62-97CD-A8FA8EEED5F2},44.00224911,-122.454538,NA,AREMP
{927045DE-32FC-4405-A49A-AB2C575F97F6},43.98421322,-122.4912265,NA,AREMP
{4876479C-EFEE-45CC-8D2A-C48BEA5147B2},44.00888501,-122.4489759,NA,AREMP
{50B408D1-FA9E-4A80-95F7-2473DA4E856E},43.99675712,-122.4757287,NA,AREMP
{2C697FFF-0456-4621-BDE6-EF42C6416EB4},43.62641253,-122.285623,NA,AREMP
{204AF9FF-1DD5-43F9-869F-D55C72357974},43.59094299,-122.2422806,NA,AREMP
{BA1FC8EE-F105-4E2C-917A-E2108240AC99},43.58370673,-122.1891903,NA,AREMP
{4FE6C369-B84E-4613-A068-54C07E6DBC21},43.60857894,-122.256204,NA,AREMP
{9D5850E7-D0B3-4DF0-81CF-719265B26164},43.63113791,-122.2845475,NA,AREMP
{A0E9E81D-EB4F-4829-9EB5-0AF04CBDBB9E},43.60001523,-122.2510651,NA,AREMP
{6A64035E-617D-4ECB-A3AE-625F3E008248},43.60391424,-122.2079086,NA,AREMP
{220293D7-E191-410F-B6E3-4A984976AB7A},44.90998898,-122.1761338,NA,AREMP
{115231E6-CEB2-448E-8F27-7360D496E351},44.94418547,-122.1714555,NA,AREMP
{EBB12286-FFDB-49C9-A478-55BBE0E96866},44.92913741,-122.1725391,NA,AREMP
{F2CE567C-D6E1-448C-AC5F-BD53B555E9F8},44.89613756,-122.1488983,NA,AREMP
{3A28B04E-76D1-437B-80AC-4440C9D2FC1F},44.88998908,-122.1434747,NA,AREMP
{2824AE06-75B6-48A7-895C-6EB1A3F92EDE},44.91436066,-122.1725604,NA,AREMP
{675F182C-51B6-401B-8B75-0FB3D49D6FA5},45.13204783,-121.9163292,NA,AREMP
{CD9A9DA5-B976-4BB3-8E6B-872E2D5F1B14},45.08376572,-121.9224013,NA,AREMP
{9543470A-2573-4C53-B30D-4AEB28486D98},45.11019256,-121.9192854,NA,AREMP
{FA2A2AE0-BC3C-4CB8-B124-2DD748C5D7E9},45.12717956,-121.9184051,NA,AREMP
{1EDD7F04-6079-4236-A798-54E983072F03},45.07975762,-121.922159,NA,AREMP
{CE551138-B841-4A53-97B9-BECEB1FFBFE9},45.14490916,-121.9094838,NA,AREMP
{588FC3F6-7F96-418B-B33E-51825AAD9A46},45.13447203,-121.939633,NA,AREMP
{0B6D1FE0-7933-4174-A076-E0040E613BFC},42.71022391,-124.0616958,NA,AREMP
{542B38A5-9ED1-4AA9-9264-23AFF00B6A53},42.76765385,-123.970227,NA,AREMP
{40B23246-B0F7-4412-8DA6-F863C686144F},42.79508428,-123.940902,NA,AREMP
{7ED082B9-8D33-40EB-B3D9-EE06FB63CE75},42.74677928,-123.9858805,NA,AREMP
{5BCF3E69-F7BC-4773-832A-269B9CD69EAD},42.7019837,-124.0626908,NA,AREMP
{66B9DF13-97CA-4926-9B03-678145B3DF97},42.77397853,-123.9536253,NA,AREMP
{1C792880-408A-4747-A018-568FCA10F8E1},42.71541075,-124.0180884,NA,AREMP
{276BB8DD-92BD-4938-8EDD-1839AA2C8F19},42.39247433,-124.2646838,NA,AREMP
{98C1F81B-91BE-404D-9557-03A4290071FF},42.38814114,-124.2371641,NA,AREMP
{6562BEAE-91DA-4236-ABD7-3DD03EED47E1},42.38041359,-124.2931046,NA,AREMP
{10F717E6-FF5A-44D9-8B9C-A7CB45EAEDE1},42.40943344,-124.2302442,NA,AREMP
{391BD732-B597-4D3C-A25A-A4EE1DB0C050},42.38433251,-124.2777246,NA,AREMP
{68499E69-3A7A-4283-BA55-7B9F635BCF19},42.40162727,-124.2570449,NA,AREMP
{3BE40FF1-E56B-47FD-98AB-1FCC53C8CFA2},42.37787032,-124.2990001,NA,AREMP
{CBB226E7-C4CE-4358-B2F6-87EB578BA9B4},44.78177798,-122.0747978,NA,AREMP
{B7F37C3F-740D-4841-863C-3CED94127BD3},44.82098035,-122.0417527,NA,AREMP
{96E7BC81-9B3B-4ECC-9C23-560DC88C07D7},44.8138495,-122.0502431,NA,AREMP
{10AFA5B8-7B6C-4A3F-A2D6-DFB41819BEC2},44.78997596,-122.0622779,NA,AREMP
{E375DC89-429E-479E-AB89-49951C30D223},42.78623467,-122.7220918,NA,AREMP
{F9A0480E-607B-4148-B3F1-0D581BDA3BD0},42.80324723,-122.7738262,NA,AREMP
{AA416B67-7056-42CD-9559-E1DAC4CE9895},42.78602741,-122.7641862,NA,AREMP
{F0A8E2CE-8C28-47E1-9DE1-F1DE0BC8E966},42.78602793,-122.7666379,NA,AREMP
{BBD3235A-B44C-4496-9DA0-AB29B93C2D99},42.61651473,-124.0936058,NA,AREMP
{26C87C31-2117-475A-AC95-AC95ECF7B15C},42.64510691,-124.1316437,NA,AREMP
{8EF8DE8C-D80D-4EF6-A475-BCC254E5E552},42.66652502,-124.0521747,NA,AREMP
{3971C1C9-2489-4EDC-9DF0-B5EC421C0E18},42.66900305,-124.1108737,NA,AREMP
{75DDC2C9-2FC5-4F15-BF1D-8E47D06D0D00},42.62025792,-124.0624573,NA,AREMP
{8C1DB7F1-C478-4C0F-9306-5E6BCFE1D03E},42.66352975,-124.0974651,NA,AREMP
{E8949F91-F631-0DCD-DECE-EBA62D74C7BC},42.08703501,-122.3873195,NA,AREMP
{21008F8A-D2A8-794D-941F-216B4AB6C57B},42.18054252,-122.4957417,NA,AREMP
{F3085B6C-9911-4898-2940-AF0FC24140EF},42.10842246,-122.4422541,NA,AREMP
{872A0359-0902-F8CB-9310-2F8598A72DA9},42.08789408,-122.4599429,NA,AREMP
{A8075408-B756-DA66-5A3E-6CB0F420655C},42.10325852,-122.4319419,NA,AREMP
{C2E4BD06-B661-5FA7-7A40-A49A0ACEB667},42.13767474,-122.4850925,NA,AREMP
{8C5EF246-19F1-4838-BCA2-76497C592DBF},44.68180511,-122.230687,NA,AREMP
{12AC8A70-8E5A-4A8C-84DA-78B974A58FAE},44.66913966,-122.2305558,NA,AREMP
{BEA49827-03F7-40A4-B852-BBBDA02597D0},44.7791124,-122.2509799,NA,AREMP
{B59C37D2-A416-40D3-B603-415A2C5A4B9D},44.67696959,-122.315902,NA,AREMP
{C36FB9D7-6C32-468C-91E8-3120F1C677C4},42.75790252,-123.7224679,NA,AREMP
{BB6B004A-F3DB-4073-8B0F-56279BD3B7B3},42.75967506,-123.7053789,NA,AREMP
{436F6C87-4CAF-487B-BBEF-00CEC029821C},42.75940708,-123.7365029,NA,AREMP
{03540B7D-5556-4F65-A038-FC399F00DD7D},42.75320744,-123.7357085,NA,AREMP
{66CA5B40-3D5F-4917-9EE8-5D50DA60DCDE},42.76808236,-123.73322,NA,AREMP
{EEDB5484-875E-4B49-B1A5-46920B47AFD4},42.76489929,-123.7352724,NA,AREMP
{51CC0B84-3ECD-41F2-86AD-ADBE75DA46BE},43.68862645,-122.4867957,NA,AREMP
{A2B3FE33-28BD-4BB9-AFA8-FCE00E23B8BA},43.68823374,-122.5316419,NA,AREMP
{8DE4B560-2641-4ED1-905C-ACBFCA0B8D6B},43.68597258,-122.471495,NA,AREMP
{28FF8BD0-679D-4BE4-9217-3EA31F103630},43.68810994,-122.5213193,NA,AREMP
{0C7413A2-4A65-45B5-9BEA-05127A9C099F},43.69040501,-122.4959629,NA,AREMP
{8B24F3DD-099A-4D69-8DCA-8195A4B00E42},43.6870083,-122.465741,NA,AREMP
{20EB062E-B3C1-49B7-A5FC-8D553A2DB53E},42.06691812,-123.2013002,NA,AREMP
{C85A8D33-346E-4075-A16D-2D69131D91A7},42.06932796,-123.1764667,NA,AREMP
{E52B995B-3C3A-44A9-87C8-152DFEFD2D4B},42.09949717,-123.1947169,NA,AREMP
{5EFE057D-F1F7-4649-B0AB-9F0352AB4069},42.07122381,-123.2009889,NA,AREMP
{AD4C6A11-C1DD-4BB4-A8B0-FDDBE1530F31},42.08118505,-123.1849284,NA,AREMP
{26F79273-2182-4D1A-A657-FCA901108924},42.07879771,-123.1796383,NA,AREMP
{909C1C8F-F64C-4787-A149-6D913C007C56},41.99825699,-123.1093287,NA,AREMP
{695F2536-A2EE-4161-A236-265AFEACA77C},41.98861504,-123.1236313,NA,AREMP
{86A4E6B2-C326-43EF-A505-6C624546F4B9},41.9922014,-123.1266185,NA,AREMP
{93EDD225-1F3D-4501-B587-FF28A8E5094F},41.97646279,-123.1201084,NA,AREMP
{A43CCD11-7A62-4520-8E54-F2319D474AA3},42.48621326,-122.6735264,NA,AREMP
{D751DBAB-E35D-46A2-ABFF-6BD9D786B7A0},42.47502485,-122.671187,NA,AREMP
{FA02B51B-35C9-4D72-8A7D-890040705221},42.48148445,-122.6711523,NA,AREMP
{EB37CEB4-5974-4E7A-B419-F905580FF79F},42.48312395,-122.6608796,NA,AREMP
{F214D1B9-C4E0-42F2-8792-9B4C4FADC3B2},42.49482794,-122.6726007,NA,AREMP
{6A5AE652-23F1-4CEB-900E-9F0B34496F4D},44.091511,-123.80555,NA,AREMP
{7F52AFD2-3F97-4739-B155-E594194005DC},44.09873357,-123.8267122,NA,AREMP
{37A09810-9E97-4A90-97EF-EF4E9E238CBD},44.09842842,-123.8215856,NA,AREMP
{45A367E2-800B-451A-9D89-D5532F769526},44.10359516,-123.8053143,NA,AREMP
{0E704D68-CE86-45F2-8333-2820CB367F10},44.09522914,-123.8030269,NA,AREMP
{6FDBCC84-7628-41E5-8876-D9A2F7EEF9A8},44.10083264,-123.8076506,NA,AREMP
{38D461CA-04DC-4A2B-8E4C-845350339C78},43.72871805,-122.6250458,NA,AREMP
{C6B28904-444C-4B1A-9997-D29A49B9750C},43.73242123,-122.6514589,NA,AREMP
{8476EDE4-D5B9-4B29-8227-0A887D0A88F5},43.74731895,-122.6683386,NA,AREMP
{16D3543C-8F66-4E41-A008-4ED2AA5424A2},43.74703807,-122.729162,NA,AREMP
{29C2DECF-21AC-D010-018E-3D3375EAD4F5},43.74749056,-122.6568645,NA,AREMP
{5F97C861-D255-7BF0-3283-D879201F3377},43.68461753,-122.6689967,NA,AREMP
{705D6709-BBAA-89DC-8E8A-EADD85FB113E},43.87393523,-123.8948544,NA,AREMP
{EDD4A2E8-779C-FA92-8E90-F49DF4E581BF},43.8753327,-123.8825123,NA,AREMP
{F267DD66-56ED-B2FA-D6C7-EF74F2C1B6FC},43.87863103,-123.9060638,NA,AREMP
{9C22B9DB-7C1C-D05F-0C37-028843565B22},43.87752477,-123.8734267,NA,AREMP
{EFF6C7CA-A672-2BEF-F155-BFEA57DAB695},43.87764497,-123.8976784,NA,AREMP
{B137485B-F654-E849-89C8-7F61D3A91B61},43.87419223,-123.8898062,NA,AREMP
{557DDA99-479F-444F-AA7F-B8FA06FA0B50},43.81673613,-122.6567642,NA,AREMP
{B7285886-21A6-47F0-AA57-F3C413564A66},43.82293126,-122.6754269,NA,AREMP
{003EC540-EB0A-4D5A-A2DD-9B293A878114},43.86275696,-122.6941052,NA,AREMP
{DA384CAA-EF50-4BA1-8CDC-78464AE6F004},43.85099729,-122.7372247,NA,AREMP
{831AAF47-772A-43AC-9351-279DF0682FF4},43.85725398,-122.6119926,NA,AREMP
{4E9B1610-9C99-47BA-A3FD-7BD5FDDAC0F7},43.80894161,-122.6826525,NA,AREMP
{0EBC3795-6541-411C-B587-DF2C4617EC20},43.80513971,-122.6077955,NA,AREMP
{B86020AE-523D-452F-A699-94A35F189B11},43.81442282,-122.6295823,NA,AREMP
{154CC092-3068-4FEF-A94D-6FB2C6413087},43.18776114,-122.7670896,NA,AREMP
{46277742-98B1-4689-9937-272ABCDA70FA},43.17987955,-122.765926,NA,AREMP
{04F4F8AB-6130-478D-8407-B575790372A3},43.21521785,-122.7632424,NA,AREMP
{5782420B-4119-44AC-88D9-3F33380A4526},43.21506703,-122.7873124,NA,AREMP
{ECF9ABAA-5DB0-46CF-9253-902FEEC1ABDB},43.21463903,-122.6938685,NA,AREMP
{99984221-798A-4C9C-AE92-BF425FEB0FF2},43.18930995,-122.7627026,NA,AREMP
{8F1FF519-26DA-42F1-BF04-E204FF846320},43.21635674,-122.7286782,NA,AREMP
{2615316B-3F4C-4D55-8DB2-88DABF9F8EBE},43.22467824,-122.7143328,NA,AREMP
{D307D38A-7752-4A24-8CBD-A4B620B6122E},43.72140022,-122.3148923,NA,AREMP
{71F2D2D8-69A5-FAF5-E575-67CD6212B7E3},43.70263172,-122.2842748,NA,AREMP
{3B5408CA-9AF2-4B7F-84E9-282E48159228},43.68037347,-122.2455236,NA,AREMP
{9B5AF8C7-81D2-4BB4-8103-026219E433B4},43.69707166,-122.2783369,NA,AREMP
{0D3F2D2C-161B-5351-9DFD-B8BDF1D94E6C},43.71738456,-122.3284598,NA,AREMP
{8F7D21C4-9CC9-4076-A2B1-04616174C25F},43.70741571,-122.283823,NA,AREMP
{90822171-E74B-4764-AD9A-BF05DD337349},43.73319085,-122.3232017,NA,AREMP
{44E9189E-80E0-4042-8EE1-1794DF770CD5},43.70950019,-122.2831155,NA,AREMP
{F35423A0-B7B5-41EC-879A-D7D9FADD4703},42.21691654,-123.5641772,NA,AREMP
{168FF5C4-1215-4856-A0C5-458BEF3B7B01},42.20078029,-123.5236663,NA,AREMP
{DE8B5DA7-0511-4B88-8687-7EC5C7657998},42.217988,-123.5405205,NA,AREMP
{49DA16CF-7815-4112-BEAB-8514C55DDE83},42.22017735,-123.4975942,NA,AREMP
{D3A373A0-1E88-4FC6-A6A4-D22629AEF40E},42.2213022,-123.4893683,NA,AREMP
{7C6B8FA7-22EC-44E0-AEE8-6E7462D96B68},42.21137644,-123.5589423,NA,AREMP
{DF3B9891-5C23-40D1-B754-82A215346520},42.20124213,-123.5509481,NA,AREMP
{5A9E55BE-47CC-4EC6-BF2A-BB98729E3AF0},42.21399536,-123.5183301,NA,AREMP
{4C9F6081-6252-13B8-BBEF-9BBC79D9D97F},44.54671712,-123.856634,NA,AREMP
{82297347-77E9-525E-2727-606ECB8AD0DB},44.45561916,-123.8574615,NA,AREMP
{D74BDF48-1B8A-C773-EBF4-613830B28D2B},44.53982706,-123.8533438,NA,AREMP
{6AA242CA-1236-6313-690C-A2EBAE4A95F9},44.4506124,-123.8484106,NA,AREMP
{FA02D9D0-7CEB-469F-9451-523FD409B4C7},42.81699764,-123.478238,NA,AREMP
{07CD854D-E998-40D5-A635-6B23541C1684},42.84637773,-123.4771306,NA,AREMP
{BF874A18-904F-4DE3-A3DD-04B612565D39},42.83419249,-123.5286231,NA,AREMP
{A85973EA-C19C-4718-90DE-1DFAE9E9A39E},42.8187059,-123.4788995,NA,AREMP
{24DD49B8-A086-485F-92DF-9524FB9977C0},42.82586505,-123.5676036,NA,AREMP
{7A7A8CF9-B50C-4361-8905-329010E85BEF},42.81348119,-123.4749572,NA,AREMP
{BF7D016B-C1CA-4EE8-B67C-E4E0A9C45FFF},42.83406685,-122.3849153,NA,AREMP
{85A9C39A-1449-4992-BB0C-61108CA3528D},42.8364854,-122.3960263,NA,AREMP
{5942FF94-5B04-4EA9-AA62-7B02D88C16FA},42.84493589,-122.4392051,NA,AREMP
{77F27C98-1290-488E-BC4D-A34B88005270},42.81749849,-122.4717959,NA,AREMP
{3E9CFCFD-3429-AD6A-D5F4-CB207C79D7FA},42.89364552,-122.4267604,NA,AREMP
{C7267C83-E90A-45D7-916F-F7834022ED8E},42.8539306,-122.3946813,NA,AREMP
{21E4522C-16FC-42D9-97AA-35CB3FDD9564},42.42591473,-122.5063976,NA,AREMP
{D3A0C31A-DC3E-43E0-9C57-D28772960090},42.38911118,-122.4808087,NA,AREMP
{51513ADC-B3B3-4E83-94B1-ABA09A5FDDDF},42.39250269,-122.5043754,NA,AREMP
{6D163E99-FDF1-4655-BA13-0D8C1B25D383},42.39458862,-122.5098508,NA,AREMP
{90CCB11F-318D-4330-94E1-9B14B86E031B},43.29721504,-123.8907399,NA,AREMP
{693F01E4-CEF6-4D2D-BCE9-F27979110077},43.31690121,-123.9008068,NA,AREMP
{F16DBFC4-CF57-4453-A289-529897DEE061},43.2781308,-123.9803429,NA,AREMP
{CD1ABC30-852B-4242-867B-B0017669F9F1},43.32138913,-123.9373297,NA,AREMP
{24DF7217-3584-42BD-9563-4690AD64B456},43.3008073,-123.8931225,NA,AREMP
{9DBA7E1C-7CA5-4230-AE4E-335863AE48A5},43.29638337,-123.8818639,NA,AREMP
{E19B6E8E-C92B-4FC1-8DA1-E03356D63EAA},45.29377984,-123.415512,NA,AREMP
{784A93BF-4873-4509-9DE0-B051D428B37B},45.30018488,-123.478207,NA,AREMP
{F7BA9698-BF41-4C6F-BC42-866D940FD939},45.31098781,-123.480207,NA,AREMP
{B4D65790-8FA5-468B-82A9-BF7424A68E86},45.30324486,-123.43456,NA,AREMP
{4DDD9B37-12B2-461B-AA3D-706100021DF5},45.27720287,-123.401985,NA,AREMP
{362CFAA6-0F22-4855-BCDC-0A241A7E4D61},45.28784387,-123.449071,NA,AREMP
{53DDAF5E-CCE5-4862-BFA3-8D0CED06A62C},45.30022788,-123.437886,NA,AREMP
{F6A50E03-AB71-4D04-8105-16236ADEA6D6},44.76968848,-121.805246,NA,AREMP
{640BF5FE-2BDB-47A0-9A05-4136E230F019},44.79298567,-121.9142617,NA,AREMP
{8602153F-0065-468E-96B2-2BD9C4895687},44.77779773,-121.8176128,NA,AREMP
{0BBC31A4-1F2D-442E-ABAC-EE72F9FC7AE1},44.79411794,-121.9102706,NA,AREMP
{E0E55B52-25EE-4A6F-98CF-F748C6C089DB},44.78753809,-121.9332373,NA,AREMP
{2FF5FBEF-C501-4C36-AB16-925D93D34855},44.79689942,-121.8971198,NA,AREMP
{EA0640AC-DAE2-4D52-97B7-45BAA05C8982},44.77134248,-121.8127819,NA,AREMP
{3053196E-A7F7-468E-A25E-901431DEF4EF},43.87366383,-123.826654,NA,AREMP
{89DF635E-998E-4903-8269-55ED87A989B4},43.89669487,-123.799723,NA,AREMP
{55464A0F-D4E2-43B0-828B-B5225B0824D6},43.87279086,-123.859407,NA,AREMP
{1DABEBB2-A0BE-4FF2-8488-3A94E6D22E0B},43.92568486,-123.81699,NA,AREMP
{F595CCE7-3B23-492D-880C-5DDAC58E28BE},43.87207387,-123.821343,NA,AREMP
{5DFCA21A-5DEF-40B9-AEC1-EA3C030E0779},43.88057085,-123.850308,NA,AREMP
{DC126B12-2F1F-4722-B19F-0B6CEE90379B},45.20989976,-123.6341252,NA,AREMP
{D20C66BE-0DBD-46BB-853C-B2B95DC035CA},45.28121005,-123.6093417,NA,AREMP
{6888A707-E086-4649-A241-4B4497B74BA5},45.26893883,-123.6377652,NA,AREMP
{19D2070D-7EF1-4582-ACEE-45CA09668680},45.25918443,-123.6420022,NA,AREMP
{93EB0070-8E10-4179-B5EE-B7FB3636E91C},42.90863279,-123.1522356,NA,AREMP
{A2ED1C9E-6482-945C-C98E-17B17102F978},42.86828953,-123.1354747,NA,AREMP
{FC7F7242-50C5-40F4-96D6-F3071825AC86},42.90068746,-123.1508652,NA,AREMP
{0738A5BB-4D26-8C25-C772-280563362146},42.8876093,-123.1345464,NA,AREMP
{8FD88266-A82A-37DD-A945-DBAB1945F67E},42.91922997,-123.1459302,NA,AREMP
{13872A60-3E2E-48E6-A73F-5B54D81ADB47},42.89108986,-123.1350235,NA,AREMP
{3C7F26B7-2F66-4F46-944D-91858BF937AA},42.8788751,-123.1181977,NA,AREMP
{928803AF-955A-49F2-A9F9-57D3878ABAAC},42.88682689,-123.1339228,NA,AREMP
{4363ACE6-36F3-406E-8582-AED814AC2148},42.90077411,-123.1534255,NA,AREMP
{0F6255B0-7331-4C07-8C5F-7598EA382933},42.9225702,-123.1438856,NA,AREMP
{044ABB1F-F076-4F76-8003-AAB7E4CD07D0},44.29612961,-122.378213,NA,AREMP
{6FE2806A-D9E6-4AB0-912A-8843D1841A72},44.30525004,-122.3716258,NA,AREMP
{BD57EA13-7646-4305-BED8-C703BF2B0752},44.29075664,-122.3693589,NA,AREMP
{DB345D5A-0BC8-4603-9C3D-7F184BD71D98},44.3088121,-122.3688745,NA,AREMP
{3781F74A-9920-4C9E-9B26-FD8357B178E6},44.29677342,-122.3706107,NA,AREMP
{A6EF5B01-82B8-410D-9E63-580241DC268E},43.4902636,-122.7901068,NA,AREMP
{1F51CC88-6BC2-4F31-A8BD-E296B7162054},43.47227721,-122.7712045,NA,AREMP
{ED0FFD38-49F0-456D-85EB-29C98B90F244},43.49574838,-122.7789434,NA,AREMP
{F70E692B-5F86-4FEE-B518-B30382BD8817},43.475491,-122.7736027,NA,AREMP
{B24E96E0-A395-4263-96DF-4FF062DBF0C6},43.51033038,-122.7847809,NA,AREMP
{3AF4E4D0-BDCB-4A48-AD91-C5DAB9FF9F3C},43.71936289,-123.5964008,NA,AREMP
{98900344-EFE4-4916-BE43-4C3929EEC3EA},43.6845275,-123.5857575,NA,AREMP
{8F0F646D-5CB8-4880-960B-4B5C90295D46},43.69498959,-123.6133307,NA,AREMP
{D91A1E6D-C294-41E4-9BA1-C0CCC4B0FBBD},43.71022046,-123.5901189,NA,AREMP
{4C685CC2-E6E2-4451-A54E-A6D9F05579CB},43.69395408,-123.5653142,NA,AREMP
{51C8B87C-6E0F-46E8-BEB6-F01E527FD81E},43.70156012,-123.6087227,NA,AREMP
{E9455F9A-7673-49F2-8409-E5F7843645FF},45.03217512,-121.8983191,NA,AREMP
{407F8431-D0A6-4D14-8225-90EA0D9E5E66},44.98398705,-121.897406,NA,AREMP
{331F003F-A238-4ABE-A5CF-3E49C8B1FC1A},45.00115571,-121.8760024,NA,AREMP
{B0205368-BB08-48A3-AF58-77D402AAA3F7},45.01942985,-121.9066075,NA,AREMP
{1150D7F3-1DA4-48D1-87BB-56D30B1B6580},44.99720557,-121.8808318,NA,AREMP
{285F0B0A-7DA8-4D4D-9D79-5B0097046FCA},45.01396158,-121.8685619,NA,AREMP
{0491D943-810E-4613-A1BA-E4E25E1531BB},44.58636362,-122.2092079,NA,AREMP
{8CD37F2F-12C3-4C14-AE6B-41B90D5403F1},44.58041085,-122.153028,NA,AREMP
{8B49CA70-A649-4677-A60C-B9B57F4FDE4E},44.58611131,-122.1975586,NA,AREMP
{C4689776-F84C-48A6-A598-7B446838183E},44.57569922,-122.1853962,NA,AREMP
{141FBFEF-4385-40D7-81AA-C8A917C4915F},44.57773848,-122.2560046,NA,AREMP
{8BC82140-B074-4E94-BDBF-3D0814A16241},44.60489885,-122.209393,NA,AREMP
{F4022624-DCE4-4534-A742-26BC64B863F8},44.58409951,-122.1817391,NA,AREMP
{061E510B-0E5D-4020-931B-3F8404AEE8CB},43.99117469,-122.3037402,NA,AREMP
{7B848C25-7819-46B9-BF87-D83D3AA494AB},44.02039519,-122.3044215,NA,AREMP
{691772EC-6585-4FC9-8C3D-769E1D8B7F2C},44.01584691,-122.2895407,NA,AREMP
{68D7EE57-975E-44C2-A3AD-248EC153DBEF},44.00996765,-122.3026971,NA,AREMP
{414791F7-5493-4D18-9394-4E3245FA9E70},44.02051693,-122.309648,NA,AREMP
{FB710775-67D7-4AAA-8E35-AF91D1400CC1},44.02929978,-122.3088971,NA,AREMP
{AC21B994-9E17-4AD7-8744-CA2E448F761A},44.02515629,-122.3070985,NA,AREMP
{6D28A4B9-367F-4E2F-BEE3-0EECEF578349},42.33391594,-122.37328,NA,AREMP
{30AF64D2-9E01-4882-9130-901E60321635},42.33376242,-122.3089485,NA,AREMP
{9E777B72-3266-4B7A-8A98-7113BF42EEA8},42.3484635,-122.3639568,NA,AREMP
{F855B8EA-8504-848E-33CD-DB0A8A79239D},42.33129472,-122.2981637,NA,AREMP
{2BF33FBD-A192-49A2-9A4E-50D537FBD8FC},42.34741477,-122.3285037,NA,AREMP
{85554044-1C33-4394-B6F7-5F7A3E593B65},42.32688997,-122.2882088,NA,AREMP
{269BD217-1060-81D9-5ACD-6C53C636CD0C},44.08046335,-121.80569,NA,AREMP
{F2294555-049E-4CC6-ABDD-063C85617BCE},44.09413789,-121.8564724,NA,AREMP
{7623444D-DB3A-4FA7-968F-3B3AA63C8988},44.09134955,-121.8406614,NA,AREMP
{F5F0F049-D246-482B-B7B9-A443EF8D7D12},44.09119519,-121.8647364,NA,AREMP
{EBF04B07-7DEC-4650-83CA-5ECEE4487DAB},44.08014461,-121.8147519,NA,AREMP
{FDE62F4F-A9B1-4304-8E48-ACAE25158177},44.09636535,-121.8301567,NA,AREMP
{F6DF5E4B-7796-4D15-9C41-7144C77BC9EC},44.30562161,-123.4958215,NA,AREMP
{CACDE120-F9BF-4228-AD8E-DC36FED8943A},44.31686141,-123.5202824,NA,AREMP
{F45497FC-74C2-4A96-A017-D3373B8C02C7},44.37643838,-123.4762166,NA,AREMP
{3D826A31-2B36-4969-9024-0E1354531468},44.30042064,-123.4617501,NA,AREMP
{52B529E7-CDF7-4D9C-BFAE-F0B00A50FA24},44.31981033,-123.4895154,NA,AREMP
{C0E7D48B-8AA3-49EE-892A-A283A022348C},44.3188423,-123.4943229,NA,AREMP
{D281D16F-EC0A-4515-A388-AB1012D2BFBE},44.31134737,-123.4747439,NA,AREMP
{C0933E3A-E5E0-4477-B05E-A943EE1BA2F2},44.34290398,-123.4731836,NA,AREMP
{2E20590F-341A-4F13-A67C-FACB95B795CF},44.30471771,-123.4725293,NA,AREMP
{3C4B0BD0-236F-49B9-8FB7-4C1FF5B1699A},44.29546518,-123.5159948,NA,AREMP
{3024CF82-2113-48B9-93FD-B2695349C855},42.05205846,-123.2669346,NA,AREMP
{39DB8B2E-9BE9-4670-9E8E-D45EFA4AC33E},42.07402346,-123.2117809,NA,AREMP
{8CF7E4E3-2D12-4521-9E21-C5E2EC7EAFB4},42.04175511,-123.3292741,NA,AREMP
{8607117D-9DF8-485A-A5C7-FE5B6CBF2563},42.04551337,-123.2881618,NA,AREMP
{034DD312-B17A-48F1-8547-34C3734AE4F4},42.04202478,-123.2709161,NA,AREMP
{B699D173-335C-4948-9CA2-1FF61E895438},42.05410855,-123.2355826,NA,AREMP
{53C6C682-C0C2-4A6C-8C5B-84FC47DE7B6B},42.03538086,-123.308392,NA,AREMP
{0830ED6E-5196-4D86-B82C-F25AABE28FE9},42.05334085,-123.260415,NA,AREMP
{D0A5E8D0-9E2D-4FAF-9AAE-468B76510621},42.04499088,-123.306625,NA,AREMP
{235F143C-68F5-4817-A1C8-A96C6F75A36A},43.91522374,-121.9516209,NA,AREMP
{146D309C-8DFB-40DD-8060-4EC2A45E21CD},43.90423046,-121.9688391,NA,AREMP
{08DDF258-FBF7-4719-B8C9-886A270B13DD},43.92995334,-122.0098506,NA,AREMP
{7FB251CA-0F35-41BC-A555-5997E45D9F8B},43.92792073,-121.9692804,NA,AREMP
{EDDCEEBF-129A-4476-8838-185BA9C59D73},43.91545064,-121.9808342,NA,AREMP
{CA3246E3-9254-4D41-9A35-BD73F0999EA8},43.93667496,-122.0300352,NA,AREMP
{BE2F1948-8C2A-4950-B60C-C8843342EC02},43.95304869,-122.0152353,NA,AREMP
{619DFB5E-F03E-4FFB-8611-A9A4537D9A74},42.57530666,-124.0276771,NA,AREMP
{E7864934-28AB-4C9C-80D7-DADC70931242},42.57723721,-124.023295,NA,AREMP
{286AA584-0D5F-4DDF-A35B-40BB69343CD0},42.57381713,-124.0350948,NA,AREMP
{D3AE60B4-0781-4E29-A7DB-CC6E5A08517A},42.57585949,-124.0323138,NA,AREMP
{1ECE8D9B-6831-4261-8EBA-208538B8E045},42.57193276,-124.0393159,NA,AREMP
