"ReachID","SiteID","Year","Date","BRLat","BRLong","BFWidth","Grad","RchLen","BF_WDRatio","BF_Height","RPD ","PetPool","Sin ","PctDry","BankAngle","D50","PoolTailFines2","PctFines2","PctFines6","LWD_Freq","LWD_Vol","Program"
"6664","1047",2012,NA,44.475713,-119.633402,5.71,2.752,174.4,18.26,NA,0.15,11.93,1.491,NA,134,0.024,26.53,NA,NA,189.22,28.319,"PIBO"
"1831","1315",2005,NA,47.088833,-113.620057,4.91,1.435,161,15.19,NA,0.34,41.61,1.491,NA,80,0.016,25.24,NA,NA,583.85,77.949,"PIBO"
"2271","1829",2006,NA,45.840653,-115.645622,4.1,1.563,166.3,21.95,NA,0.24,41.61,1.491,NA,103,0.0395,16.13,NA,NA,156.34,33.321,"PIBO"
"6622","785",2012,NA,44.961868,-116.168086,3.98,1.71,174.3,11.4,NA,0.31,16.7,1.49,NA,114,0.035,33.5,NA,NA,91.8,15.131,"PIBO"
"3733","2221",2007,NA,42.02559,-114.050875,1.15,0.842,166.3,5.7,NA,0.14,34.16,1.489,NA,105,0.002,77.4,NA,NA,0,0,"PIBO"
"4570","2663",2008,NA,45.044516,-111.749673,5.52,2.077,175.7,14.52,NA,0.47,24.7,1.489,NA,95,0.065,1.24,NA,NA,147.98,15.283,"PIBO"
"9","9",2004,NA,48.426453,-119.904069,3.24,2.429,126,NA,NA,NA,NA,1.488,NA,102,NA,NA,NA,NA,NA,NA,"PIBO"
"7670","900",2013,NA,45.219638,-117.236227,17,0.197,304,19.62,NA,1.54,87.83,1.487,NA,87,0.0135,4.89,NA,NA,1648.03,563.553,"PIBO"
"3775","2113",2007,NA,43.787495,-118.897767,2,1.444,124,12.21,NA,0.09,52.58,1.487,NA,135,NA,NA,NA,NA,NA,NA,"PIBO"
"7345","270",2013,NA,45.862583,-113.806389,18.39,1.302,172.1,45.86,NA,0.73,72.34,1.486,NA,116,0.0195,2,NA,NA,92.97,18.011,"PIBO"
"660","488",2003,NA,45.039718,-113.624211,9.75,1.645,163.5,25.23,NA,0.16,27.89,1.486,NA,99,0.036,1,NA,NA,97.86,13.271,"PIBO"
"167","136",2002,NA,47.736871,-115.290144,7.85,1.376,210.7,20.79,NA,0.3,55.2,1.484,NA,103,0.026,NA,NA,NA,484.1,232.078,"PIBO"
"4850","243",2009,NA,46.38197,-113.551953,1.17,1.607,161.8,3.85,NA,0.27,44.31,1.484,NA,82,0.002,94.12,NA,NA,61.8,17.556,"PIBO"
"1405","977",2002,NA,44.048788,-118.904021,2.75,0.885,89.3,16.04,NA,0.2,53.86,1.483,NA,139,0.006,NA,NA,NA,0,0,"PIBO"
"2480","1055",2006,NA,44.072563,-120.536526,1.83,3.217,169.7,13.49,NA,0.19,66.12,1.483,NA,114,0.002,48.41,NA,NA,294.64,33.223,"PIBO"
"2230","2005",2006,NA,46.341416,-115.643889,4.9,0.331,166,14.02,NA,0.32,92.53,1.483,NA,90,0.002,64.36,NA,NA,548.19,252.753,"PIBO"
"6487","3235",2012,NA,46.0018305556,-115.722163889,3.67,0.894,130.8,9.41,NA,0.22,74.39,1.483,NA,97,0.0225,12.53,NA,NA,275.23,55.905,"PIBO"
"2304","540",2006,NA,44.586265,-113.991118,2.22,2.392,168.5,11.98,NA,0.09,21.42,1.482,NA,141,0.003,57.54,NA,NA,0,0,"PIBO"
"2500","1135",2006,NA,41.853894,-115.761365,3.3,1.224,184.6,16,NA,0.38,73.46,1.482,NA,115,0.024,7.62,NA,NA,0,0,"PIBO"
"3686","970",2007,NA,44.054536,-119.012467,6.16,0.49,194,19.28,NA,0.52,64.54,1.481,NA,110,0.0245,26.75,NA,NA,427.84,89.81,"PIBO"
"5397","1320",2010,NA,46.909596,-113.276185,3.1,3.272,186.1,7.88,NA,0.14,25.9,1.481,NA,83,0.0445,51.13,NA,NA,322.41,113.577,"PIBO"
"3803","2180",2007,NA,47.553615,-115.421259,4.77,1.611,165.7,16.61,NA,0,0,1.481,NA,116,0.068,NA,NA,NA,42.25,17.899,"PIBO"
"1350","935",2002,NA,44.401903,-118.328413,5.91,1.497,137.6,25.79,NA,0.22,26.74,1.48,NA,106,0.024,NA,NA,NA,247.09,179.077,"PIBO"
"2475","1051",2006,NA,44.370821,-120.141931,3.39,1.252,123,NA,NA,NA,NA,1.48,NA,119,NA,NA,NA,NA,NA,NA,"PIBO"
"1895","1369",2005,NA,45.012216,-114.352719,4.1,1.489,169.9,13.17,NA,0.34,71.34,1.48,NA,104,0.0345,2.87,NA,NA,170.69,47.19,"PIBO"
"4907","363",2009,NA,46.870687,-115.394122,15.22,1.614,292.5,29.95,NA,0.48,41.88,1.479,NA,112,0.079,0.86,NA,NA,461.54,542.765,"PIBO"
"1556","1096",2003,NA,44.910625,-119.498198,2.12,2.314,118,NA,NA,NA,NA,1.479,NA,131,NA,NA,NA,NA,NA,NA,"PIBO"
"2193","204",2006,NA,47.326015,-113.598299,3.1,0.874,183,8.67,NA,0.38,76.99,1.478,NA,88,0.002,27.37,NA,NA,371.58,71.94,"PIBO"
"341","275",2003,NA,45.805543,-114.066094,7.67,1.042,205.4,26.05,NA,0.38,34.91,1.478,NA,118,0.066,9.5,NA,NA,38.95,5.385,"PIBO"
"7286","69",2013,NA,48.681644,-117.439806,2.44,1.45,160,6.26,NA,0.22,55.06,1.477,NA,86,0.006,51.04,NA,NA,237.5,32.208,"PIBO"
"5230","2837",2009,NA,45.577505,-111.865382,0.83,1.837,166,5.25,NA,0.1,36.63,1.477,NA,96,0.004,61.33,NA,NA,6.02,0.113,"PIBO"
"3685","977",2007,NA,44.048788,-118.904021,2.76,0.804,163,14.06,NA,0.3,37.98,1.476,NA,127,0.016,78.13,NA,NA,30.67,0.597,"PIBO"
"6722","2125",2012,NA,43.484495,-114.622631,6.5,1.474,199.5,15.62,NA,0.32,34.74,1.476,NA,131,0.012,42.96,NA,NA,300.75,24.811,"PIBO"
"6745","2151",2012,NA,44.363646,-113.380284,8.82,1.112,162.8,17.56,NA,0.39,52.95,1.476,NA,113,0.078,8.33,NA,NA,36.86,43.089,"PIBO"
"7587","2592",2013,NA,48.678468,-117.781558,2.23,3.525,133.6,11.93,NA,0.15,28.74,1.476,NA,116,0.0155,38.39,NA,NA,254.49,30.696,"PIBO"
"2533","1928",2006,NA,45.043102,-111.200086,5.93,1.045,177,26.05,NA,0.25,34.86,1.475,NA,133,0.045,29.71,NA,NA,5.65,1.291,"PIBO"
"2559","1954",2006,NA,47.709072,-112.886921,3.78,2.598,168.6,17.33,NA,0.29,29.24,1.475,NA,127,0.038,47.92,NA,NA,954.92,195.89,"PIBO"
"5276","2872",2009,NA,44.760286,-118.866071,17.53,0.289,405,40.19,NA,0.4,31.19,1.475,NA,151,0.066,0.8,NA,NA,2.47,1.938,"PIBO"
"6097","540",2011,NA,44.586265,-113.991118,1.99,2.29,182.1,9.06,NA,0.1,4.78,1.474,NA,135,0.0105,28.31,NA,NA,5.49,0.24,"PIBO"
"2048","1487",2005,NA,44.464726,-120.228293,1.15,1.965,170,3.71,NA,0.38,68.18,1.474,NA,83,0.002,89.62,NA,NA,17.65,4.911,"PIBO"
"6027","2009",2011,NA,46.842245,-116.525683,2.68,0.527,123.4,6.79,NA,0.25,55.19,1.474,NA,99,0.002,66.82,NA,NA,56.73,2.862,"PIBO"
"4082","69",2008,NA,48.681644,-117.439806,2.04,1.066,166,9.38,NA,0.23,55.12,1.473,NA,100,0.004,64.73,NA,NA,156.63,6.59,"PIBO"
"296","234",2004,NA,46.408154,-112.967649,7.52,0.281,202.5,21.03,NA,0.59,70.17,1.473,NA,105,0.056,3.3,NA,NA,167.9,44.269,"PIBO"
"6594","502",2012,NA,44.275809,-113.459537,4.35,0.742,155,11.58,NA,0.4,36.65,1.473,NA,97,0.027,16.16,NA,NA,0,0,"PIBO"
"6646","917",2012,NA,44.991695,-118.269709,4.4,0.761,144.5,8.46,NA,0.41,51.83,1.473,NA,73,0.002,57.63,NA,NA,1951.56,428.841,"PIBO"
"1031","736",2001,NA,44.553516,-115.41593,9.56,0.877,165.3,58.6,NA,0.29,70.84,1.472,NA,96,0.047,NA,NA,NA,133.09,543.823,"PIBO"
"4277","690",2008,NA,44.294325,-114.878717,2.4,2.515,154.3,12.8,NA,0.23,45.24,1.471,NA,116,0.0315,10.2,NA,NA,278.68,45.11,"PIBO"
"6940","3310",2012,NA,44.6059305556,-118.790038889,3.39,4.285,123.7,14.52,NA,0.16,23.12,1.471,NA,116,0.035,17.9,NA,NA,177.85,84.757,"PIBO"
"4786","29",2009,NA,48.754156,-118.887249,3.55,1.828,150.4,11.89,NA,0.23,37.43,1.47,NA,100,0.013,12.33,NA,NA,305.85,68.034,"PIBO"
"5302","2914",2009,NA,46.154833,-110.247933,8.2,1.665,206.6,28.19,NA,0.27,17.04,1.47,NA,135,0.062,2.48,NA,NA,43.56,6.155,"PIBO"
"2122","48",2006,NA,48.676244,-118.24899,7.74,1.219,214.9,20.15,NA,0.41,51.42,1.469,NA,112,0.0145,29.41,NA,NA,670.08,64.949,"PIBO"
"1067","763",2001,NA,44.959531,-115.793305,5.2,0.481,128.8,21,NA,0.53,82.61,1.469,NA,78,0.011,NA,NA,NA,1118.01,218.535,"PIBO"
"3946","2313",2007,NA,45.247929,-110.66616,4.69,2.468,166.1,16.87,NA,0.27,24.26,1.469,NA,118,0.052,1.41,NA,NA,90.31,9.39,"PIBO"
"2198","205",2006,NA,47.18653,-113.47686,2.22,2.075,164.3,10.32,NA,0.15,38.83,1.468,NA,107,0.024,20.34,NA,NA,219.11,126.844,"PIBO"
"1590","1126",2004,NA,41.38525,-116.050262,2.83,0.896,163,28.8,NA,0,0,1.468,NA,137,0.015,NA,NA,NA,0,0,"PIBO"
"1897","1371",2005,NA,45.0418,-114.276009,4.57,1.71,175.4,19.44,NA,0.38,43.39,1.468,NA,111,0.0505,0.11,NA,NA,0,0,"PIBO"
"56","48",2001,NA,48.676244,-118.24899,6.88,1.147,168.3,26.08,NA,0.37,55.91,1.467,NA,124,0.03,NA,NA,NA,249.55,24.107,"PIBO"
"542","407",2002,NA,45.895732,-114.755186,3.78,0.835,81.4,16.91,NA,0.31,52.95,1.467,NA,130,0.032,NA,NA,NA,147.42,9.641,"PIBO"
"5435","2077",2010,NA,44.11414,-113.388541,4.35,0.811,132,9.71,NA,0.32,45.61,1.467,NA,94,NA,NA,NA,NA,NA,NA,"PIBO"
"5748","2962",2010,NA,43.933238,-114.187757,1.49,6.121,124,7.08,NA,0.11,20.81,1.467,NA,120,NA,NA,NA,NA,NA,NA,"PIBO"
"46","40",2004,NA,48.678218,-118.905087,3.2,1.046,171.2,20.74,NA,0.24,61.51,1.466,NA,113,0.008,44.49,NA,NA,105.14,32.207,"PIBO"
"5680","375",2010,NA,46.405014,-114.493021,11.4,0.931,277,19.79,NA,0.49,15.42,1.466,NA,84,0.155,5.38,NA,NA,393.5,121.212,"PIBO"
"7395","477",2013,NA,44.673911,-113.119021,2.81,1.602,113,7.8,NA,0.16,20.8,1.466,NA,88,0.02,53.89,NA,NA,0,0,"PIBO"
"5441","1359",2010,NA,44.065023,-113.438089,4.46,1.785,163.6,14.18,NA,0.29,26.96,1.466,NA,106,0.027,7,NA,NA,6.11,0.1,"PIBO"
"1168","807",2004,NA,43.913389,-115.794035,4.86,4.193,164.1,20.78,NA,0.42,32.24,1.465,NA,106,0.028,9.2,NA,NA,60.94,25.537,"PIBO"
"7527","1062",2013,NA,44.547661,-120.446515,7.54,2.026,175.7,32.12,NA,0.23,37.91,1.465,NA,119,0.011,3.15,NA,NA,108.14,68.817,"PIBO"
"5772","1135",2010,NA,41.853894,-115.761365,3.44,1.128,172.4,9.6,NA,0.28,62.59,1.465,NA,133,0.009,3.36,NA,NA,0,0,"PIBO"
"1617","1151",2001,NA,42.213356,-114.356381,4.65,0.62,121,22.73,NA,0.35,69.5,1.465,NA,107,0.012,NA,NA,NA,107.44,66.686,"PIBO"
"1876","1352",2005,NA,44.129865,-113.386844,2.19,0.646,167.2,10.25,NA,0.14,27.45,1.465,NA,109,0.002,78.07,NA,NA,0,0,"PIBO"
"6906","3264",2012,NA,47.1258472222,-115.100616667,4.62,1.107,177,14.63,NA,0.33,56.55,1.465,NA,106,0.04,11.92,NA,NA,548.02,113.225,"PIBO"
"6942","3312",2012,NA,46.5044583333,-118.052569444,25.83,0.616,371.5,46.55,NA,0.74,53.78,1.465,NA,113,0.043,1.86,NA,NA,476.45,155.652,"PIBO"
"7714","3398",2013,NA,44.2608752399,-119.190524736,3.61,0.709,129.8,10.03,NA,0.26,35.44,1.465,NA,105,0.002,79.66,NA,NA,431.43,58.456,"PIBO"
"1401","973",2002,NA,44.128875,-118.874968,1.31,0.453,83.9,7.23,NA,0.19,57.93,1.464,NA,96,0.014,NA,NA,NA,0,0,"PIBO"
"7516","1027",2013,NA,44.287284,-119.378575,2.27,2.003,179.2,10.64,NA,0.15,45.09,1.464,NA,114,0.01,62.48,NA,NA,139.51,101.966,"PIBO"
"5077","1127",2009,NA,41.776072,-115.90653,4.23,0.41,161,14.46,NA,0.3,72.98,1.464,NA,139,0.004,39.14,NA,NA,0,0,"PIBO"
"2028","1472",2005,NA,43.890364,-119.034093,3.1,1.382,187.4,15.79,NA,0.26,59.5,1.464,NA,118,0.0315,27.92,NA,NA,53.36,93.821,"PIBO"
"4173","375",2008,NA,46.405014,-114.493021,11.16,0.957,263.3,25.44,NA,0.42,28.56,1.463,NA,93,0.114,5.41,NA,NA,300.04,66.546,"PIBO"
"4234","559",2008,NA,43.868039,-113.925067,2.44,1.51,167.5,13.86,NA,0.16,31.16,1.463,NA,126,0.0365,3.74,NA,NA,0,0,"PIBO"
"4999","717",2009,NA,44.344694,-115.418868,6.62,0.898,179.2,12.94,NA,0.29,43.02,1.463,NA,110,0.045,0,NA,NA,5.58,0.884,"PIBO"
"4154","270",2008,NA,45.862583,-113.806389,6.15,1.021,189,17.57,NA,0.33,50.42,1.462,NA,85,0.054,13.67,NA,NA,47.62,25.696,"PIBO"
"6132","736",2011,NA,44.553516,-115.41593,9.48,1.098,164,22.33,NA,0.49,66.89,1.462,NA,105,0.0195,14.67,NA,NA,189.02,74.009,"PIBO"
"5651","1521",2010,NA,43.638491,-114.495468,2.58,2.463,167.7,11.13,NA,0.2,27.37,1.462,NA,109,0.0255,17.29,NA,NA,11.93,0.209,"PIBO"
"4605","1995",2008,NA,41.832242,-111.571358,2.14,2.754,171,9.32,NA,0.26,29.01,1.462,NA,97,0.041,11.92,NA,NA,11.7,1.382,"PIBO"
"3879","277",2007,NA,46.098063,-113.987938,11.91,1.314,221.4,23.3,NA,0.47,55.33,1.461,NA,114,0.062,6.48,NA,NA,1160.79,549.631,"PIBO"
"1557","1097",2003,NA,44.925637,-119.570388,6,1.487,160,33.39,NA,0.24,54,1.461,NA,138,0.05,0.17,NA,NA,37.5,82.533,"PIBO"
"6719","2122",2012,NA,43.973514,-119.602904,1.16,1.589,178.7,5.29,NA,0.19,9.29,1.46,NA,102,0.002,99.44,NA,NA,0,0,"PIBO"
"2596","2073",2006,NA,45.11924,-120.565774,11.61,0.677,130,NA,NA,NA,NA,1.459,NA,161,NA,NA,NA,NA,NA,NA,"PIBO"
"3765","2138",2007,NA,45.340051,-118.542434,5.15,1.331,124,10.46,NA,0.23,50.56,1.459,NA,114,NA,NA,NA,NA,NA,NA,"PIBO"
"4890","315",2009,NA,47.141392,-115.430908,6.79,1.623,215.7,23.89,NA,0.28,31.39,1.458,NA,131,0.077,1.19,NA,NA,23.18,4.461,"PIBO"
"4195","459",2008,NA,45.399538,-113.939379,2.32,3.007,162.6,22.03,NA,0.17,13.35,1.458,NA,128,0.017,20.22,NA,NA,73.8,21.444,"PIBO"
"1637","1170",2004,NA,41.922723,-113.600082,1.29,1.19,167.2,7.14,NA,0.12,16.75,1.458,NA,119,0.002,77.58,NA,NA,101.67,5.872,"PIBO"
"3701","2209",2007,NA,43.972773,-119.602622,2.28,1.967,122,8.04,NA,0.13,55.9,1.458,NA,112,NA,NA,NA,NA,NA,NA,"PIBO"
"5231","2838",2009,NA,45.591076,-112.032969,4.46,0.113,186.3,11.69,NA,0.55,77.89,1.458,NA,76,0.008,15.27,NA,NA,21.47,5.67,"PIBO"
"3759","136",2007,NA,47.736871,-115.290144,6.83,1.59,218.9,30.53,NA,0.25,53.95,1.457,NA,109,0.023,14.47,NA,NA,561.9,93.51,"PIBO"
"7341","241",2013,NA,46.276094,-112.912508,9.33,0.455,211.2,13.07,NA,0.77,61.46,1.457,NA,94,0.027,8.24,NA,NA,18.94,5.902,"PIBO"
"5591","1472",2010,NA,43.890364,-119.034093,3.82,1.433,181.5,11.71,NA,0.24,74.93,1.457,NA,128,0.01,15.83,NA,NA,38.57,124.824,"PIBO"
"4007","2227",2007,NA,45.179643,-111.903669,2.45,1.069,168.4,11.27,NA,0.25,33.61,1.457,NA,127,0.002,74.4,NA,NA,0,0,"PIBO"
"6026","326",2011,NA,46.835636,-116.524367,4.04,0.358,164.9,9.31,NA,0.36,68.65,1.455,NA,117,0.019,17.58,NA,NA,36.39,0.817,"PIBO"
"5431","1352",2010,NA,44.129865,-113.386844,3.68,0.691,166.5,15.93,NA,0.15,25.59,1.455,NA,133,0.002,63.4,NA,NA,0,0,"PIBO"
"6805","2224",2012,NA,41.989329,-115.771757,2.53,1.217,121.6,11.7,NA,0,0,1.455,NA,132,0.002,NA,NA,NA,0,0,"PIBO"
"5782","2982",2010,NA,46.319904,-111.203654,2.35,1.977,173,6.79,NA,0.25,35.95,1.455,NA,102,0.03,12.81,NA,NA,86.71,37.598,"PIBO"
"6439","3179",2011,NA,46.7711470924,-116.429738348,3.27,2.5,126,13.06,NA,0.15,35.16,1.455,NA,115,0.01,31.82,NA,NA,166.67,41.138,"PIBO"
"6456","3190",2011,NA,44.5569259347,-119.083600088,5.48,3.135,126,24.9,NA,0.21,17.62,1.455,NA,137,0.05,7.89,NA,NA,111.11,22.163,"PIBO"
"451","372",2004,NA,46.750819,-115.053954,6.25,1.742,194,20.14,NA,0.39,48.3,1.454,NA,118,0.062,0.4,NA,NA,201.03,259.404,"PIBO"
"1037","742",2002,NA,44.801721,-115.490998,7.41,0.761,173.5,23.37,NA,0.61,83.57,1.454,NA,85,0.027,NA,NA,NA,1285.3,447.021,"PIBO"
"2359","763",2006,NA,44.959531,-115.793305,5.29,0.616,172.2,16.95,NA,0.53,80.78,1.454,NA,71,0.01,29.02,NA,NA,1324.04,233.962,"PIBO"
"5941","1764",2011,NA,48.918305,-117.935524,2.73,2.234,163.4,9.54,NA,0.14,45.59,1.454,NA,88,0.01,60.91,NA,NA,630.35,122.19,"PIBO"
"6309","1939",2011,NA,45.494238,-113.288568,2.66,0.373,160.7,5.34,NA,0.35,83.07,1.454,NA,76,0.008,21.16,NA,NA,24.89,1.778,"PIBO"
"2200","206",2006,NA,47.34393,-113.590414,7.2,1.416,178,31.62,NA,0.49,51.12,1.453,NA,102,0.064,9.22,NA,NA,39.33,58.127,"PIBO"
"1280","881",2004,NA,45.703973,-116.916692,NA,0.76,125,NA,NA,NA,NA,1.453,NA,114,NA,NA,NA,NA,NA,NA,"PIBO"
"2168","1783",2006,NA,48.468287,-115.139654,5.07,1.81,173.5,21.75,NA,0.26,58.44,1.453,NA,116,0.067,1.48,NA,NA,247.84,51.705,"PIBO"
"5936","48",2011,NA,48.676244,-118.24899,7.09,1.4,206.5,17.94,NA,0.39,47.36,1.452,NA,117,0.024,12,NA,NA,566.59,58.846,"PIBO"
"335","269",2003,NA,45.963624,-113.879882,2.9,2.06,164.1,8.85,NA,0.3,42.66,1.452,NA,88,0.004,62.71,NA,NA,804.39,169.567,"PIBO"
"2008","1454",2005,NA,45.040068,-118.859845,2.42,1.416,181.5,14.17,NA,0.25,54.55,1.452,NA,116,0.002,97.69,NA,NA,413.22,158.71,"PIBO"
"388","315",2004,NA,47.141392,-115.430908,6.55,1.824,193.5,36.95,NA,0.28,42.07,1.451,NA,120,0.0535,6.17,NA,NA,41.34,31.97,"PIBO"
"508","401",2001,NA,45.761423,-115.749362,NA,0.572,176.6,16,NA,0.38,71.18,1.451,NA,97,0.007,NA,NA,NA,317.1,149.387,"PIBO"
"4344","968",2008,NA,43.98479,-118.726266,3.08,1.313,163,12.74,NA,0.22,32.09,1.451,NA,110,0.031,31.76,NA,NA,0,0,"PIBO"
"2139","1766",2006,NA,48.82322,-116.527363,9.48,4.554,211.9,16.69,NA,0.42,27.23,1.451,NA,99,0.3,20.4,NA,NA,920.25,308.323,"PIBO"
"2297","1842",2006,NA,44.437906,-113.986913,2.22,1.675,167.2,15.43,NA,0.09,37.08,1.451,NA,134,0.01,82.47,NA,NA,0,0,"PIBO"
"6797","2216",2012,NA,45.722431,-110.774989,3.26,2.753,174.7,11.05,NA,0.14,23.87,1.451,NA,100,0.048,23.64,NA,NA,108.76,19.615,"PIBO"
"4482","2561",2008,NA,46.46593,-110.657805,1.64,2.055,163,12.39,NA,0.13,7.36,1.451,NA,131,0.0115,24.5,NA,NA,6.13,0.132,"PIBO"
"6588","448",2012,NA,45.485688,-114.534673,7.69,1.013,191.6,13.5,NA,0.52,53.03,1.45,NA,102,0.023,45.96,NA,NA,328.81,145.457,"PIBO"
"5760","2974",2010,NA,45.65908,-113.791987,2.8,1.174,175.5,6.85,NA,0.34,68.77,1.45,NA,83,0.03,15.72,NA,NA,17.09,0.24,"PIBO"
"4917","375",2009,NA,46.405014,-114.493021,11.2,0.962,266,18.29,NA,0.43,34.47,1.449,NA,104,0.097,5.34,NA,NA,409.77,76.319,"PIBO"
"5083","1135",2009,NA,41.853894,-115.761365,2.95,1.241,162,9.59,NA,0.31,66.73,1.449,NA,134,0.015,6.09,NA,NA,0,0,"PIBO"
"1990","1440",2005,NA,45.160816,-117.662884,2.2,1.037,162.9,14.4,NA,0.24,56.29,1.449,NA,139,0.002,85.94,NA,NA,85.94,29.479,"PIBO"
"6312","1942",2011,NA,45.205284,-113.294354,4.09,1.173,155.2,7.95,NA,0.29,60.5,1.449,NA,100,0.025,3.53,NA,NA,180.41,40.179,"PIBO"
"3936","2175",2007,NA,45.227259,-117.355635,8.82,0.85,176.4,26.35,NA,0.51,50.91,1.449,NA,112,0.0725,2.67,NA,NA,204.08,21.137,"PIBO"
"4815","157",2009,NA,48.282152,-114.763815,4.43,0.424,184.1,8.76,NA,0.33,75.94,1.448,NA,102,0.041,0.18,NA,NA,331.34,134.518,"PIBO"
"398","324",2001,NA,46.913764,-116.391157,3.4,NA,92.7,5.57,NA,0.59,81.34,1.448,NA,66,0.004,NA,NA,NA,21.57,2.906,"PIBO"
"5045","980",2009,NA,43.897516,-119.489074,3.59,0.451,162,7.85,NA,0.36,65.31,1.448,NA,110,0.007,20.09,NA,NA,92.59,30.429,"PIBO"
"5557","1442",2010,NA,45.412774,-117.731207,2.29,1.33,175.9,8.73,NA,0.27,60.09,1.448,NA,115,0.014,NA,NA,NA,96.65,15.952,"PIBO"
"640","470",2003,NA,44.546616,-113.413237,9.87,1.255,212,29.02,NA,0.54,39.06,1.447,NA,115,0.07,4.5,NA,NA,4.72,0.102,"PIBO"
"5354","1280",2010,NA,48.309997,-115.273817,2.37,3.136,165.5,8.66,NA,0.19,25.92,1.447,NA,85,0.0115,30.76,NA,NA,392.75,65.717,"PIBO"
"2543","1938",2006,NA,45.243214,-113.261554,2.3,1.249,166.5,14.77,NA,0.32,42.22,1.447,NA,125,0.045,18.58,NA,NA,0,0,"PIBO"
"6435","3174",2011,NA,48.8094471932,-117.592372554,4.5,1.763,127.6,12.7,NA,0.22,54.31,1.447,NA,92,0.009,45.52,NA,NA,540.75,212.295,"PIBO"
"4851","244",2009,NA,46.383179,-113.555065,1.81,1.117,115.5,7.67,NA,0.21,31.86,1.446,NA,109,NA,NA,NA,NA,NA,NA,"PIBO"
"1949","742",2005,NA,44.801721,-115.490998,7.3,0.701,176.9,21.03,NA,0.43,72.47,1.446,NA,82,0.02,NA,NA,NA,1034.48,284.446,"PIBO"
"6769","2180",2012,NA,47.553615,-115.421259,4.96,1.919,160.5,15.62,NA,0.25,33.33,1.446,NA,115,0.04,1,NA,NA,112.15,21.668,"PIBO"
"4817","159",2009,NA,48.47713,-114.77145,4.13,0.984,156.5,9.21,NA,0.29,67.8,1.445,NA,85,0.018,25.63,NA,NA,722.04,49.261,"PIBO"
"2222","2009",2006,NA,46.842245,-116.525683,2.55,0.419,124,NA,NA,NA,NA,1.445,NA,92,NA,NA,NA,NA,NA,NA,"PIBO"
"3734","2107",2007,NA,42.15458,-114.000193,5.07,0.619,167.9,8.76,NA,0.4,53.19,1.445,NA,90,0.008,30.93,NA,NA,107.21,5.106,"PIBO"
"5686","488",2010,NA,45.039718,-113.624211,12.89,1.794,167.2,51.84,NA,0.24,28.53,1.444,NA,125,0.02,5.33,NA,NA,496.41,66.861,"PIBO"
"1928","1543",2005,NA,44.014222,-114.786669,4.51,1.701,164.6,20.14,NA,0.31,48.24,1.444,NA,72,0.037,30.97,NA,NA,91.13,180.353,"PIBO"
"2507","1910",2006,NA,42.24474,-114.241749,5.77,2.492,195,20.25,NA,0.33,31.79,1.444,NA,99,0.079,12.5,NA,NA,164.1,14.337,"PIBO"
"3776","2176",2007,NA,45.099399,-118.507596,3.41,1.129,127.5,15.4,NA,0.31,71.06,1.444,NA,94,NA,NA,NA,NA,NA,NA,"PIBO"
"5454","1370",2010,NA,45.014571,-114.353812,3.58,2.699,123.4,10.25,NA,0.33,22.77,1.443,NA,89,NA,NA,NA,NA,NA,NA,"PIBO"
"677","500",2002,NA,44.155798,-113.705974,5.55,2.037,130.6,NA,NA,NA,NA,1.442,NA,91,NA,NA,NA,NA,NA,NA,"PIBO"
"7454","695",2013,NA,44.318051,-114.940837,2.47,1.005,154.2,7.08,NA,0.29,57.2,1.442,NA,67,0.024,20.12,NA,NA,0,0,"PIBO"
"2381","816",2006,NA,44.427164,-115.601427,13.4,0.242,289,32.43,NA,0.53,36.4,1.442,NA,97,0.04,32.6,NA,NA,197.23,72.075,"PIBO"
"4345","969",2008,NA,43.979776,-118.73901,3.5,1.82,122,13.65,NA,0.35,43.28,1.442,NA,117,NA,NA,NA,NA,NA,NA,"PIBO"
"5358","1284",2010,NA,48.326403,-115.543242,3.11,2.119,147.7,12.19,NA,0.26,42.99,1.442,NA,121,0.059,64.18,NA,NA,135.41,30.17,"PIBO"
"5471","1385",2010,NA,43.469225,-115.132227,5.53,1.597,149.7,11.92,NA,0.31,40.48,1.442,NA,121,0.018,35.15,NA,NA,153.64,46.338,"PIBO"
"2015","1460",2005,NA,43.92759,-119.194769,3.23,0.533,122,NA,NA,NA,NA,1.442,NA,124,NA,NA,NA,NA,NA,NA,"PIBO"
"3774","2123",2007,NA,43.809986,-118.916109,3.12,2.169,169.2,21.04,NA,0.09,44.27,1.442,NA,121,0.021,28.35,NA,NA,124.11,33.273,"PIBO"
"1917","1390",2005,NA,44.088824,-114.491533,6.97,1.494,170,13.61,NA,0.44,44.41,1.441,NA,90,0.0895,3.33,NA,NA,164.71,28.542,"PIBO"
"5451","1542",2010,NA,45.353461,-114.150858,5.18,0.542,160.5,13.56,NA,0.35,65.55,1.441,NA,102,0.005,33.17,NA,NA,386.29,52.812,"PIBO"
"2372","1864",2006,NA,45.144047,-116.343556,2.67,1.574,167.7,9.93,NA,0.28,64.58,1.441,NA,119,0.002,90.77,NA,NA,59.63,44.455,"PIBO"
"2129","52",2006,NA,48.692193,-117.615461,6.01,1.776,164.4,20.81,NA,0.27,58.33,1.44,NA,102,0.015,24.87,NA,NA,754.26,523.579,"PIBO"
"4150","241",2008,NA,46.276094,-112.912508,9.29,0.404,220.3,13.53,NA,0.79,81.93,1.44,NA,95,0.028,1.42,NA,NA,22.7,3.777,"PIBO"
